id,kennel_id,name,address,city,state,zip_code,county,township,license_number,last_status,last_issued_license_year,last_license_class,details_url,created_at,updated_at
187,10154,Comfy Dog Club,407 Modern Ave,,PA,,ALLEGHENY,,11346,Closed - Voluntarily,2022,BK2: 11-25 dogs at any time,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/10154,2025-12-18 14:55:42,2025-12-18 14:55:42
188,48,Country Lane Pet Hotel,1075 3rd Street,,PA,,ALLEGHENY,North Versailles,01051,Open,2026,BK3: 26 or more dogs at any time,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/48,2025-12-18 14:55:43,2025-12-18 14:55:43
189,49,Country Road Kennel,114 Spring Run Road Extension,,PA,,ALLEGHENY,Moon,01052,Closed - Voluntarily,2022,BK3: 26 or more dogs at any time,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/49,2025-12-18 14:55:43,2025-12-18 14:55:43
190,50,Cozy Inn Pet Resort,1600 Pet Place,,PA,,ALLEGHENY,Plum,01053,Open,2026,BK3: 26 or more dogs at any time,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/50,2025-12-18 14:55:43,2025-12-18 14:55:43
191,18094,Country Road Kennel Stay and Play,114 Spring Run Rd. Ext.,,PA,,ALLEGHENY,Moon,18229,Open,2025,BK3: 26 or more dogs at any time,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/18094,2025-12-18 14:55:43,2025-12-18 14:55:43
192,17325,"Deb's Dawg House",1256 Route 30,,PA,,ALLEGHENY,Findlay,17463,Closed - Voluntarily,2023,BK2: 11-25 dogs at any time,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/17325,2025-12-18 14:55:44,2025-12-18 14:55:44
193,18790,Dogtopia of Moon Township,935 Beaver Grade Rd,,PA,,ALLEGHENY,Moon,18924,Open,2026,BK3: 26 or more dogs at any time,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/18790,2025-12-18 14:55:44,2025-12-18 14:55:44
194,17160,Dog Paws of Pittsburgh Inc. DBA/Hounds Town USA,3228 Penn Avenue,,PA,,ALLEGHENY,City of Pittsburgh,17298,Open,2026,BK3: 26 or more dogs at any time,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/17160,2025-12-18 14:55:44,2025-12-18 14:55:44
195,18392,Dogtopia of Pittsburgh Eastside,6620 Hamilton Avenue,,PA,,ALLEGHENY,12th Ward City of Pgh,18527,Closed - Voluntarily,2025,BK3: 26 or more dogs at any time,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/18392,2025-12-18 14:55:44,2025-12-18 14:55:44
196,17778,East Coast Bulldog Rescue,1803 Fallowfield Avenue,,PA,,ALLEGHENY,City of Pittsburgh,17914,Open,2025,K2: 51-100 dogs per year,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/17778,2025-12-18 14:55:45,2025-12-18 14:55:45
197,15890,Dogtopia of Pittsburgh-Eastside,6620 Hamilton Avenue,,PA,,ALLEGHENY,City of Pittsburgh,17028,Closed - Voluntarily,2024,BK3: 26 or more dogs at any time,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/15890,2025-12-18 14:55:45,2025-12-18 14:55:45
198,17217,East Coast Bulldog Rescue Inc.,214 Horning Road,,PA,,ALLEGHENY,Bethel Park,17355,Closed - Voluntarily,2021,NP: Non-Profit,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/17217,2025-12-18 14:55:45,2025-12-18 14:55:45
199,10495,"Etta's Blvd Doggy Daycare LLC",728 Allegheny River Blvd,,PA,,ALLEGHENY,Verona,11686,Open,2025,BK3: 26 or more dogs at any time,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/10495,2025-12-18 14:55:46,2025-12-18 14:55:46
200,55,Fluff & Stuff,13 Spring Lane,,PA,,ALLEGHENY,West Deer,01058,Closed - Voluntarily,2024,BK2: 11-25 dogs at any time,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/55,2025-12-18 14:55:46,2025-12-18 14:55:46
201,15217,Four Paws Elkhound Rescue,3307 Edward Street,,PA,,ALLEGHENY,Munhall,16365,Closed - Voluntarily,2019,NP: Non-Profit,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/15217,2025-12-18 14:55:46,2025-12-18 14:55:46
202,5918,Friendly Paws Pet Resort LLC,5647 Steubenville Pike,,PA,,ALLEGHENY,,07165,Open,2026,BK3: 26 or more dogs at any time,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/5918,2025-12-18 14:55:46,2025-12-18 14:55:46
203,18573,Full Moon Kennels,200 Mingo Road,,PA,,ALLEGHENY,Marshall,18707,Open,2026,BK3: 26 or more dogs at any time,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/18573,2025-12-18 14:55:46,2025-12-18 14:55:46
204,8580,Furkid Rescue,514 Glenhaven Dr,,PA,,ALLEGHENY,,09786,Open,2025,K2: 51-100 dogs per year,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/8580,2025-12-18 14:55:47,2025-12-18 14:55:47
205,18624,Furry Paws of Pittsburgh LLC DBA Hounds Town USA,150 Rosslyn Road,,PA,,ALLEGHENY,Carnegie Boro,18758,Open,2026,BK3: 26 or more dogs at any time,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/18624,2025-12-18 14:55:47,2025-12-18 14:55:47
206,8604,Gaydos-Behanna,430 N State St,,PA,,ALLEGHENY,,09810,Closed - Voluntarily,2019,K1: 50 dogs or less per year,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/8604,2025-12-18 14:55:48,2025-12-18 14:55:48
207,5008,"German Shorthaired Pointer Rescue Pennsylvania, Inc",47 South 14th Street,,PA,,ALLEGHENY,,06272,Open,2025,K1: 50 dogs or less per year,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/5008,2025-12-18 14:55:48,2025-12-18 14:55:48
208,10879,GIG Petcare LLC DBA Hickory Creek Kennels,900 Alpine Rd,,PA,,ALLEGHENY,,12067,Open,2025,BK3: 26 or more dogs at any time,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/10879,2025-12-18 14:55:48,2025-12-18 14:55:48
209,17469,Go-To-Joe Dog Care,12105 Joan Drive,,PA,,ALLEGHENY,Penn Hills,17605,Open,2025,BK1: 1-10 dogs at any time,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/17469,2025-12-18 14:55:48,2025-12-18 14:55:48
210,17419,"God's Pet Services",1235 Kirsopp Avenue,,PA,,ALLEGHENY,Green Tree,17555,Closed - Voluntarily,2021,BK1: 1-10 dogs at any time,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/17419,2025-12-18 14:55:48,2025-12-18 14:55:48
211,17407,Good Dog Club LLC,934 Illinois Avenue,,PA,,ALLEGHENY,Braddock Hills,17543,Open,2025,BK1: 1-10 dogs at any time,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/17407,2025-12-18 14:55:49,2025-12-18 14:55:49
212,103,Going Home Greyhounds,151 Wexford-Bayne Rd,,PA,,ALLEGHENY,Pine,01106,Open,2026,K1: 50 dogs or less per year,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/103,2025-12-18 14:55:49,2025-12-18 14:55:49
213,12282,GPA/Three Rivers Greyhounds,200 Mingo Road,,PA,,ALLEGHENY,,13458,Closed - Voluntarily,2021,NP: Non-Profit,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/12282,2025-12-18 14:55:49,2025-12-18 14:55:49
214,5844,"Grandma's Dog Daycare LLC",431 Cabot Way,,PA,,ALLEGHENY,,07092,Closed - Voluntarily,2022,BK1: 1-10 dogs at any time,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/5844,2025-12-18 14:55:50,2025-12-18 14:55:50
215,18151,"Grandma's Dog Daycare LLC",431 Cabot Way,,PA,,ALLEGHENY,Pittsburgh,18286,Closed - Voluntarily,2023,BK2: 11-25 dogs at any time,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/18151,2025-12-18 14:55:50,2025-12-18 14:55:50
216,14933,Happy Pets Pet Resort,314 McKrell Rd,,PA,,ALLEGHENY,west Deer,16083,Closed - Voluntarily,2022,BK1: 1-10 dogs at any time,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/14933,2025-12-18 14:55:50,2025-12-18 14:55:50
217,18605,Harmony Dog Rescue,200 Mingo Road,,PA,,ALLEGHENY,Marshall,18739,Open,2025,K2: 51-100 dogs per year,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/18605,2025-12-18 14:55:50,2025-12-18 14:55:50
218,57,Groomingdales Country Kennels,2941 Hickory Street,,PA,,ALLEGHENY,Hampton,01060,Open,2025,BK3: 26 or more dogs at any time,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/57,2025-12-18 14:55:50,2025-12-18 14:55:50
219,18288,Heart of Glass Animal Rescue,99 S. 10th Street,,PA,,ALLEGHENY,Pittsburgh,18423,,2024,HS: Humane Society,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/18288,2025-12-18 14:55:51,2025-12-18 14:55:51
220,18040,Hounds Town Pittsburgh Brentwood,2800 Saw Mill Run Blvd.,,PA,,ALLEGHENY,Whitehall,18176,Open,2026,BK3: 26 or more dogs at any time,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/18040,2025-12-18 14:55:51,2025-12-18 14:55:51
221,18584,Howlin Hotel and SPaw LLC,767 Old Narrows Run Road,,PA,,ALLEGHENY,Moon,18718,Open,2026,BK2: 11-25 dogs at any time,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/18584,2025-12-18 14:55:51,2025-12-18 14:55:51
222,118,Humane Animal Rescue of Pittsburgh - North,1101 Western Avenue,,PA,,ALLEGHENY,Pittsburgh City,01121,Open,2026,HS: Humane Society,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/118,2025-12-18 14:55:52,2025-12-18 14:55:52
223,40,Humane Animal Rescue of Pittsburgh -East,6926 Hamilton Avenue,,PA,,ALLEGHENY,Pittsburgh,01043,Open,2026,HS: Humane Society,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/40,2025-12-18 14:55:52,2025-12-18 14:55:52
224,12234,Hurry Home Hounds,77 S Petrie RD,,PA,,ALLEGHENY,Robinson,13411,Closed - Voluntarily,2021,NP: Non-Profit,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/12234,2025-12-18 14:55:52,2025-12-18 14:55:52
225,18055,"It's a Dog's World",826 Missionary Drive,,PA,,ALLEGHENY,Baldwin,18190,Closed - Voluntarily,2023,BK1: 1-10 dogs at any time,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/18055,2025-12-18 14:55:52,2025-12-18 14:55:52
226,18293,"Ivy's Ark Pet Rescue",66 Economy Grade Road,,PA,,ALLEGHENY,Findlay,18428,Open,2025,K2: 51-100 dogs per year,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/18293,2025-12-18 14:55:52,2025-12-18 14:55:52
227,17878,"Jessie's Pet Inn",2462 Pioneer Avenue,,PA,,ALLEGHENY,City of Pittsburgh,18014,Closed - Voluntarily,2023,BK1: 1-10 dogs at any time,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/17878,2025-12-18 14:55:53,2025-12-18 14:55:53
228,17243,Juliet House Dog Boarding,207 Neely School Rd.,,PA,,ALLEGHENY,Marshall,17381,Open,2025,BK1: 1-10 dogs at any time,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/17243,2025-12-18 14:55:53,2025-12-18 14:55:53
229,17136,L & N Boarding,117 Eckert Street,,PA,,ALLEGHENY,Leet,17274,Closed - Voluntarily,2020,BK1: 1-10 dogs at any time,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/17136,2025-12-18 14:55:53,2025-12-18 14:55:53
230,17045,Life With Dogz,510 Woodland Road,,PA,,ALLEGHENY,Edgeworth,17183,Closed - Voluntarily,2023,BK2: 11-25 dogs at any time,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/17045,2025-12-18 14:55:53,2025-12-18 14:55:53
231,831,Little Paws Dog Daycare,66 Clifford Drive,,PA,,ALLEGHENY,Greentree,01839,Open,2025,BK1: 1-10 dogs at any time,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/831,2025-12-18 14:55:54,2025-12-18 14:55:54
232,2556,Little Poopers Kennel,416 Webster Road,,PA,,ALLEGHENY,Plum,03785,Open,2026,K2: 51-100 dogs per year,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/2556,2025-12-18 14:55:54,2025-12-18 14:55:54
233,10959,Lucky Dawgs PGH LLC,1780 Hayden Boulevard,,PA,,ALLEGHENY,Forward,12146,Open,2025,BK3: 26 or more dogs at any time,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/10959,2025-12-18 14:55:54,2025-12-18 14:55:54
234,15550,"Maisie's Mutt Walks",849 Rosalind Road,,PA,,ALLEGHENY,,16694,Closed - Voluntarily,2024,BK2: 11-25 dogs at any time,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/15550,2025-12-18 14:55:54,2025-12-18 14:55:54
235,17720,M & J Prolific Frenchies,7708 Mark Drive,,PA,,ALLEGHENY,Verona,17856,Closed - Voluntarily,2023,K1: 50 dogs or less per year,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/17720,2025-12-18 14:55:54,2025-12-18 14:55:54
236,17814,Mallisee Farm Boarding Kennel,1200 Mallisee Road,,PA,,ALLEGHENY,Plum,17950,Closed - Voluntarily,2023,BK2: 11-25 dogs at any time,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/17814,2025-12-18 14:55:55,2025-12-18 14:55:55
237,69,Mallisee Farm Kennel,1200 Mallisee Road,,PA,,ALLEGHENY,Plum,01072,Closed - Voluntarily,2021,BK2: 11-25 dogs at any time,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/69,2025-12-18 14:55:55,2025-12-18 14:55:55
238,15753,"McGraws Paws, LLC",442 Bernice Street,,PA,,ALLEGHENY,Ross,16894,Closed - Voluntarily,2019,BK1: 1-10 dogs at any time,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/15753,2025-12-18 14:55:56,2025-12-18 14:55:56
239,72,Merlyn Kennels,4209 Steubenville Pike,,PA,,ALLEGHENY,Robinson,01075,Open,2025,K1: 50 dogs or less per year,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/72,2025-12-18 14:55:56,2025-12-18 14:55:56
240,71,Merlyn Kennels,4209 Steubenville Pike,,PA,,ALLEGHENY,Robinson,01074,Open,2025,BK1: 1-10 dogs at any time,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/71,2025-12-18 14:55:56,2025-12-18 14:55:56
241,10620,Mid-Atlantic Jack Rescue,2377 Oakview Drive,,PA,,ALLEGHENY,Pittsburgh,11811,Closed - Voluntarily,2019,NP: Non-Profit,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/10620,2025-12-18 14:55:56,2025-12-18 14:55:56
242,10681,Modern Dog,415 Gettysburg Street,,PA,,ALLEGHENY,,11871,Closed - Voluntarily,2021,BK3: 26 or more dogs at any time,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/10681,2025-12-18 14:55:57,2025-12-18 14:55:57
243,73,Misty Pines Dog Park,2523 Wexford Bayne Road,,PA,,ALLEGHENY,Franklin Park,01076,Open,2026,BK3: 26 or more dogs at any time,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/73,2025-12-18 14:55:57,2025-12-18 14:55:57
244,75,Monroeville Animal Shelter,200 Starr Drive,,PA,,ALLEGHENY,Monroeville,01078,Open,2025,MH: Municipal Holding Pen,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/75,2025-12-18 14:55:57,2025-12-18 14:55:57
245,17759,Modern Dog,"415 Gettysburg Street, Unit 3",,PA,,ALLEGHENY,,17895,Open,2025,BK3: 26 or more dogs at any time,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/17759,2025-12-18 14:55:57,2025-12-18 14:55:57
246,15878,Moonwalkers Pet Services LLC,500 Huntington Avenue,,PA,,ALLEGHENY,Ohio,17017,Open,2025,BK2: 11-25 dogs at any time,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/15878,2025-12-18 14:55:57,2025-12-18 14:55:57
247,74,Moss Kennel,113 Millport Road,,PA,,ALLEGHENY,West Mifflin,01077,Closed - Voluntarily,2022,K1: 50 dogs or less per year,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/74,2025-12-18 14:55:58,2025-12-18 14:55:58
248,77,North Boros Veterinary Hospital,2255 Babcock Boulevard,,PA,,ALLEGHENY,Ross,01080,Closed - Voluntarily,2019,BK2: 11-25 dogs at any time,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/77,2025-12-18 14:55:58,2025-12-18 14:55:58
249,13547,Off The Hook Exotic Pets,926 5th Ave,,PA,,ALLEGHENY,Coraopolis,14710,Closed - Voluntarily,2017,K1: 50 dogs or less per year,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/13547,2025-12-18 14:55:58,2025-12-18 14:55:58
250,18767,"Paisley's Place LLC.",10 Blanchard Rd,,PA,,ALLEGHENY,,18901,Open,2025,BK2: 11-25 dogs at any time,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/18767,2025-12-18 14:55:58,2025-12-18 14:55:58
251,17802,Pampurred Paws Hotel,701 Hazelwood Avenue,,PA,,ALLEGHENY,City of Pgh,17938,Open,2025,BK1: 1-10 dogs at any time,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/17802,2025-12-18 14:55:59,2025-12-18 14:55:59
252,18095,Panza Home Pet Sitting Service,715 Eighth Street,,PA,,ALLEGHENY,Oakmont,18230,Closed - Voluntarily,2023,BK1: 1-10 dogs at any time,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/18095,2025-12-18 14:55:59,2025-12-18 14:55:59
253,15489,"Panza's Home Pet Sitting Service LLC",205 Ridge Road,,PA,,ALLEGHENY,Indiana,16634,Closed - Voluntarily,2025,BK1: 1-10 dogs at any time,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/15489,2025-12-18 14:55:59,2025-12-18 14:55:59
254,80,Parkview Kennel,2180 Ridge Road,,PA,,ALLEGHENY,South Park,01083,Closed - Voluntarily,2018,BK3: 26 or more dogs at any time,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/80,2025-12-18 14:56:00,2025-12-18 14:56:00
255,7483,Parkway Kennels,66 Economy Grade Rd,,PA,,ALLEGHENY,,08696,Open,2025,BK3: 26 or more dogs at any time,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/7483,2025-12-18 14:56:00,2025-12-18 14:56:00
256,12828,Parkway West CTC,7101 Steubenville Pike,,PA,,ALLEGHENY,North Fayette,13997,Open,2026,BK1: 1-10 dogs at any time,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/12828,2025-12-18 14:56:00,2025-12-18 14:56:00
257,15715,Pasquini,4644 Norma Drive,,PA,,ALLEGHENY,Baldwin,16856,Open,2026,BK1: 1-10 dogs at any time,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/15715,2025-12-18 14:56:00,2025-12-18 14:56:00
258,17108,"Patti's Pooch Patrol",126 Dover Drive,,PA,,ALLEGHENY,Allegheny,17246,Closed - Voluntarily,2021,BK1: 1-10 dogs at any time,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/17108,2025-12-18 14:56:00,2025-12-18 14:56:00
259,8946,Paw Spa Resort,1701 Saw Mill Run Blvd,,PA,,ALLEGHENY,City of Pittsburgh,10151,Closed - Voluntarily,2019,BK2: 11-25 dogs at any time,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/8946,2025-12-18 14:56:01,2025-12-18 14:56:01
260,17239,Paw Spa Resort,1701 Saw Mill Run Blvd.,,PA,,ALLEGHENY,City of Pittsburgh,17377,Closed - Voluntarily,2023,BK3: 26 or more dogs at any time,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/17239,2025-12-18 14:56:01,2025-12-18 14:56:01
261,18204,Paw Spa Resort,1701 Saw Mill Run Blvd.,,PA,,ALLEGHENY,City of Pittsburgh,18339,Closed - Voluntarily,2025,BK3: 26 or more dogs at any time,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/18204,2025-12-18 14:56:01,2025-12-18 14:56:01
262,18828,Paw Spa Resort,1701 Saw Mill Blvd,,PA,,ALLEGHENY,City of Pittsburgh,18962,Open,2025,BK3: 26 or more dogs at any time,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/18828,2025-12-18 14:56:02,2025-12-18 14:56:02
263,15032,Paws Across Pittsburgh,346 Orchard St,,PA,,ALLEGHENY,Springdale Boro,16182,Open,2026,K6: 501 or more dogs per year,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/15032,2025-12-18 14:56:02,2025-12-18 14:56:02
264,18249,Paws Across Pittsburgh-Sarah Medina,420 Hochberg Road,,PA,,ALLEGHENY,Penn Hills,18384,Closed - Voluntarily,2024,K1: 50 dogs or less per year,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/18249,2025-12-18 14:56:02,2025-12-18 14:56:02
265,15696,Paws Across Pittsburgh,2101 Thomas Drive,,PA,,ALLEGHENY,Allegheny,16838,Closed - Voluntarily,2022,NP: Non-Profit,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/15696,2025-12-18 14:56:02,2025-12-18 14:56:02
